sdo,abod,hbos,iforest,knn,lof,ocsvm
0.03545095980706249,0.5617897444983273,0.3832106793058117,0.3078789086018393,0.03866021937502123,0.0015120352961319704,0.26617879970148617
0.036478659480665775,0.5777034126233056,0.3142740076991432,0.2899148647284636,0.03647768341247355,7.768042588902044e-5,0.2694862058852305
0.03769399392196813,0.5393564885204136,0.31473138014516144,0.3095357934995704,0.035484328437016134,0.0,0.24880647972150646
0.034672646262245345,0.5519871521426648,0.31473138014516144,0.28965284784149026,0.03656632420920648,0.001295796026989637,0.22806986837390683
0.029787285608450214,0.5007708716871879,0.31473138014516144,0.2877741950438398,0.026469561135895034,0.0,0.25349982342277616
0.03378218172359903,0.5506289168243901,0.3142740076991432,0.28651090785004396,0.035743117890603124,0.0002703970597653522,0.2576408333452615
0.035606410521481564,0.5477200080967616,0.3827533068597935,0.2954569665876344,0.036369263562736925,0.0,0.2664641828574671
0.042946589193601996,0.5684628083240516,0.4673187202021371,0.31123779405683233,0.04486350069035757,0.003946804922888349,0.246725032762637
0.03305812262792599,0.5382154951744882,0.40955518400972935,0.31396400358958554,0.0347664419937447,0.0,0.24458806075552145
0.03675989234746144,0.5608308793579505,0.31473138014516144,0.28349094125808716,0.036192592312073654,0.0004994532957698123,0.2557214451052946
0.04302087588936395,0.5476169985869926,0.31473138014516144,0.3207285326130183,0.038182091773261845,0.0012739672622369383,0.2448389570831763
0.03064626265026883,0.551060967248901,0.3827533068597935,0.28783635048352924,0.03564696759669908,0.0005142932071445894,0.2718778837931495
0.03475433019329917,0.5448469889891608,0.5742619057573217,0.34707335949537654,0.03764309606428093,0.0020263677839300344,0.24896972751735344
0.03855246008754536,0.5712424055514327,0.33127095951973207,0.3263780380282371,0.04171542321505162,0.0040792690513385054,0.27871358236959415
0.0354486115458526,0.5805772469992989,0.3827533068597935,0.3109100188179139,0.037176502192003545,0.0011715195181921307,0.255941537472034
0.03218883576049221,0.5460498983202391,0.5621425240667048,0.3613355863578576,0.031469177536957646,0.0,0.25887812007926686
0.03882285145196755,0.530172233151894,0.2907901884628511,0.2839605033438448,0.03521641842888219,0.0013158447910287508,0.25479035058746125
0.030935458137230337,0.5524138515833932,0.3827533068597935,0.29683728226333095,0.03633311479443075,0.0,0.25496800986909846
0.04145770649283338,0.5785325256292146,0.3827533068597935,0.3313996357948753,0.039142089372278574,0.0030293053699533253,0.2555953504343646
0.03424812184646423,0.5274143013074857,0.37444085691315815,0.3167050583145749,0.0349816584468538,0.0,0.2442588509922281
0.032224692702412655,0.5474673843614531,0.3827533068597935,0.31219070240245433,0.03547249403917605,0.0011730658034573144,0.2653568144820091
0.03742416586058712,0.5596533314224208,0.3142740076991432,0.3368581988866358,0.04058091153225371,0.002513347028187979,0.260325005630764
0.03173347570071024,0.5442222833101359,0.3827533068597935,0.2729502137007336,0.03130162225593617,0.0,0.2605882793915385
0.029165381484586948,0.5334406012510975,0.3832106793058117,0.28248269181308366,0.03229589052611537,0.0,0.2541758797767379
0.035773588158083944,0.5427694215919616,0.3748982293591765,0.32757042133628866,0.035865856365694164,0.00014979947586311412,0.24153503842741128
0.03156816065943159,0.5371717077605654,0.2907901884628511,0.31649869502014977,0.03243577231176804,0.0005442879662041347,0.24310461358493102
0.03242064003794997,0.5336188366390869,0.38607136477343734,0.31643726064120264,0.036327790604762836,0.0006962820836354495,0.24922621964283131
0.03846862186894917,0.5568423042251142,0.3827533068597935,0.3230953431903206,0.03105059880966334,0.0,0.266674858569174
0.035504749241335454,0.5195826262688537,0.31473138014516144,0.3067930162460817,0.034067406926060126,0.0,0.2594215636614292
0.03686024972552042,0.5703975664940109,0.5386587048304129,0.32025710553476194,0.03748431266852185,0.001293538466554133,0.2512975049118844
0.03732657704426148,0.5483993202330558,0.494120597352073,0.34079657488173803,0.0369886447055713,0.0007380370577195492,0.25098288330674356
0.03937036541487615,0.5780313071864696,0.29423883397215256,0.32989921995644395,0.035897508525420896,0.0010164588174578731,0.23813797494504685
0.03761018513447507,0.5557012414760303,0.47017940566976274,0.3259385942564688,0.03464811787735554,4.429281809479768e-5,0.2531400872648673
0.04227644403533551,0.5789717812204502,0.31473138014516144,0.3330905155864132,0.041823398295049795,0.0029246711252598964,0.2567655659973589
0.027453310138581925,0.555803309802985,0.3827533068597935,0.2891458749023656,0.03351085249281423,0.00029527981174400585,0.2582348777108129
0.02776731867330087,0.5340601032993294,0.47803448317037955,0.2778868678451751,0.026776003490258257,0.0,0.26104573467148
0.033774954213758375,0.5394933127537626,0.3142740076991432,0.27188683585158097,0.0371834821339786,0.00016055835947454287,0.253405486513908
0.041562608443319264,0.5608407011637577,0.39883942104148695,0.3629110059055203,0.040816379675421115,0.0023371785272939425,0.27153748637450303
0.027187313230168427,0.5693044260085213,0.3827533068597935,0.3086061177231109,0.03105059880966334,0.0,0.2550237068712489
0.035012079353491043,0.5632914782001774,0.39838204859546855,0.3348726287539322,0.039003305033334615,0.00141102240523333,0.2666515848767595
0.04318074622432422,0.5447478508504617,0.5742619057573217,0.39983879488502483,0.04070070160126803,0.0026050113759782845,0.2529894818197389
